Date,Location,StationCode,State,Latitude,Longitude,pH,WQI,DO,BOD,Safety_Status,Turbidity_NTU
2026-03-04,Chennai Reservoir,W_CHE,Chennai,13.033918458043221,80.24709920854428,6.9,41.1,6.1,4.0,Unsafe,5.6
2026-03-04,Kolkata Reservoir,W_KOL,Kolkata,22.58898155650273,88.3170523475841,8.2,10.2,6.0,2.8,Safe,1.4
2026-03-04,Hyderabad Reservoir,W_HYD,Hyderabad,17.421844907023402,78.48126173469201,7.9,31.6,8.3,2.1,Moderate,9.9
2026-03-04,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.03749747109022,72.53725011981956,6.8,53.0,4.3,2.6,Unsafe,5.1
2026-03-04,Jaipur Reservoir,W_JAI,Jaipur,26.878572181854288,75.76064201620517,7.7,76.5,7.1,3.7,Safe,9.1
2026-03-04,Lucknow Reservoir,W_LUC,Lucknow,26.87751313018449,80.93398341735136,7.8,96.5,4.4,5.7,Safe,1.8
2026-03-04,Bhopal Reservoir,W_BHO,Bhopal,23.2792722311652,77.4195994334073,7.1,40.0,7.8,4.6,Unsafe,10.1
2026-03-05,Mumbai Reservoir,W_MUM,Mumbai,19.105854919389298,72.92051920321296,7.5,59.9,6.2,1.3,Safe,4.2
2026-03-05,Delhi Reservoir,W_DEL,Delhi,28.74497783245709,77.08363823632803,6.9,93.6,5.7,4.3,Safe,6.1
2026-03-05,Bengaluru Reservoir,W_BEN,Bengaluru,12.967557537758267,77.56482278978598,8.2,11.4,5.6,3.5,Unsafe,6.2
2026-03-05,Chennai Reservoir,W_CHE,Chennai,13.104924089469257,80.3105705417413,6.7,69.5,8.7,3.9,Unsafe,2.8
2026-03-05,Kolkata Reservoir,W_KOL,Kolkata,22.537643610553737,88.38539424735319,6.7,30.6,5.5,5.0,Safe,11.1
2026-03-05,Hyderabad Reservoir,W_HYD,Hyderabad,17.430210857624754,78.4586096301045,7.7,26.3,9.4,7.8,Safe,7.3
2026-03-05,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.02340167929694,72.52660406046174,6.9,67.8,9.4,7.3,Moderate,14.7
2026-03-05,Jaipur Reservoir,W_JAI,Jaipur,26.958005250713775,75.8361087408699,7.8,90.2,6.2,1.9,Unsafe,13.0
2026-03-05,Lucknow Reservoir,W_LUC,Lucknow,26.83284176213164,80.92950060785697,8.1,80.8,8.9,5.8,Moderate,2.4
2026-03-05,Bhopal Reservoir,W_BHO,Bhopal,23.28027218403017,77.41635371119202,6.7,79.0,7.4,6.5,Moderate,8.9
2026-03-06,Mumbai Reservoir,W_MUM,Mumbai,19.117226102540993,72.85907670475021,7.9,49.5,8.5,3.8,Safe,12.8
2026-03-06,Delhi Reservoir,W_DEL,Delhi,28.659112108307944,77.09514733127284,8.2,60.1,6.0,7.8,Unsafe,8.6
2026-03-06,Bengaluru Reservoir,W_BEN,Bengaluru,13.01860172988413,77.58928405427869,8.2,44.4,4.9,3.0,Moderate,14.7
2026-03-06,Chennai Reservoir,W_CHE,Chennai,13.063038591053031,80.27232020662147,7.3,15.8,9.5,5.7,Safe,7.2
2026-03-06,Kolkata Reservoir,W_KOL,Kolkata,22.614726294669424,88.39408578015752,7.9,35.7,7.0,5.1,Moderate,4.1
2026-03-06,Hyderabad Reservoir,W_HYD,Hyderabad,17.342809156206936,78.52749547995592,7.0,74.9,9.9,3.9,Unsafe,11.6
2026-03-06,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.06587840426181,72.61422170385038,7.4,64.2,8.9,5.9,Unsafe,6.8
2026-03-06,Jaipur Reservoir,W_JAI,Jaipur,26.959296169873923,75.83266153809703,6.7,85.0,9.6,3.0,Unsafe,10.9
2026-03-06,Lucknow Reservoir,W_LUC,Lucknow,26.866513323073136,80.89675489406564,7.7,76.7,5.8,4.5,Safe,11.9
2026-03-06,Bhopal Reservoir,W_BHO,Bhopal,23.22598882690647,77.36932566628406,8.3,52.1,6.2,5.1,Unsafe,12.1
2026-03-07,Mumbai Reservoir,W_MUM,Mumbai,19.026419552806203,72.92104354791888,7.8,68.1,8.5,2.7,Safe,10.9
2026-03-07,Delhi Reservoir,W_DEL,Delhi,28.745139948851524,77.06207049398355,7.7,25.4,7.0,3.0,Moderate,1.6
2026-03-07,Bengaluru Reservoir,W_BEN,Bengaluru,12.961953300580367,77.61458623235526,8.1,14.8,7.6,1.5,Safe,13.7
2026-03-07,Chennai Reservoir,W_CHE,Chennai,13.060667096676033,80.24252549541235,6.7,78.2,5.5,6.6,Moderate,11.6
2026-03-07,Kolkata Reservoir,W_KOL,Kolkata,22.619684013017647,88.40021401100282,7.1,62.0,6.3,6.7,Unsafe,12.4
2026-03-07,Hyderabad Reservoir,W_HYD,Hyderabad,17.426404115113744,78.49108776481266,8.2,70.8,4.2,5.4,Unsafe,14.1
2026-03-07,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.02103470891306,72.56155915246107,8.3,36.7,6.3,6.8,Moderate,4.3
2026-03-07,Jaipur Reservoir,W_JAI,Jaipur,26.87515861149618,75.76734256698177,7.2,28.0,6.6,4.0,Unsafe,8.3
2026-03-07,Lucknow Reservoir,W_LUC,Lucknow,26.82787263903538,80.99008991096493,8.0,12.5,9.9,5.7,Unsafe,6.3
2026-03-07,Bhopal Reservoir,W_BHO,Bhopal,23.241219255806364,77.36491020792195,8.0,45.6,8.0,4.1,Safe,6.8
2026-03-08,Mumbai Reservoir,W_MUM,Mumbai,19.10607485828658,72.89800551798162,7.6,97.4,5.5,3.1,Unsafe,7.0
2026-03-08,Delhi Reservoir,W_DEL,Delhi,28.673735092941616,77.09340230174628,7.1,70.4,7.1,7.8,Moderate,7.0
2026-03-08,Bengaluru Reservoir,W_BEN,Bengaluru,12.994090286980908,77.55213152620696,8.1,69.5,6.8,1.8,Moderate,11.5
2026-03-08,Chennai Reservoir,W_CHE,Chennai,13.07736481800425,80.22777897694704,6.8,63.2,5.4,1.5,Unsafe,14.2
2026-03-08,Kolkata Reservoir,W_KOL,Kolkata,22.588424416975087,88.39182355842333,7.4,35.0,5.9,6.1,Safe,13.0
2026-03-08,Hyderabad Reservoir,W_HYD,Hyderabad,17.40132462594713,78.51107835311012,8.5,54.3,6.5,5.6,Unsafe,12.3
2026-03-08,Ahmedabad Reservoir,W_AHM,Ahmedabad,22.97844151208202,72.60523302704138,7.4,73.4,5.1,5.7,Unsafe,4.2
2026-03-08,Jaipur Reservoir,W_JAI,Jaipur,26.931484626114887,75.82348867520649,6.9,72.4,8.9,5.6,Moderate,11.5
2026-03-08,Lucknow Reservoir,W_LUC,Lucknow,26.886853636573434,80.92962642483552,7.4,12.2,8.0,2.8,Safe,8.0
2026-03-08,Bhopal Reservoir,W_BHO,Bhopal,23.263501180088507,77.46044934567529,6.8,43.9,4.4,2.8,Unsafe,7.3
2026-03-09,Mumbai Reservoir,W_MUM,Mumbai,19.05200122706672,72.87248182422191,6.9,69.7,8.8,2.2,Moderate,4.9
2026-03-09,Delhi Reservoir,W_DEL,Delhi,28.721599481473657,77.14583271987586,7.1,76.6,7.5,4.7,Safe,7.0
2026-03-09,Bengaluru Reservoir,W_BEN,Bengaluru,12.991599311560561,77.64339504836472,7.3,89.6,6.7,4.3,Unsafe,9.5
2026-03-09,Chennai Reservoir,W_CHE,Chennai,13.119692834301745,80.25933866278561,8.5,10.7,5.3,6.0,Safe,12.0
2026-03-09,Kolkata Reservoir,W_KOL,Kolkata,22.53739116918831,88.35951865339362,6.9,59.1,6.8,3.5,Moderate,13.7
2026-03-09,Hyderabad Reservoir,W_HYD,Hyderabad,17.365000737205776,78.46896868060705,7.0,26.6,5.3,6.0,Safe,11.4
2026-03-09,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.043614136059098,72.53257163204849,7.2,16.2,9.4,6.9,Moderate,7.9
2026-03-09,Jaipur Reservoir,W_JAI,Jaipur,26.960410617091476,75.77720178686845,7.4,85.9,7.0,5.3,Unsafe,5.9
2026-03-09,Lucknow Reservoir,W_LUC,Lucknow,26.89161116393486,80.99282381882591,8.4,96.3,8.9,3.5,Safe,2.2
2026-03-09,Bhopal Reservoir,W_BHO,Bhopal,23.22134981568943,77.38429334622086,6.7,60.5,5.1,5.8,Safe,10.9
2026-03-10,Mumbai Reservoir,W_MUM,Mumbai,19.03125905747429,72.84285740979797,7.0,42.0,6.4,2.0,Safe,5.5
2026-03-10,Delhi Reservoir,W_DEL,Delhi,28.707003668829664,77.15130822699184,8.1,84.9,9.0,7.5,Safe,11.5
2026-03-10,Bengaluru Reservoir,W_BEN,Bengaluru,13.002575616412337,77.61098195035727,8.4,64.4,5.1,6.3,Moderate,3.3
2026-03-10,Chennai Reservoir,W_CHE,Chennai,13.090350678487686,80.31256793202692,8.1,86.8,6.7,3.8,Unsafe,7.0
2026-03-10,Kolkata Reservoir,W_KOL,Kolkata,22.552609059743546,88.39134717183903,7.4,54.5,5.6,2.9,Unsafe,1.9
2026-03-10,Hyderabad Reservoir,W_HYD,Hyderabad,17.401689294553066,78.50403188043734,6.9,16.4,4.2,6.3,Moderate,9.3
2026-03-10,Ahmedabad Reservoir,W_AHM,Ahmedabad,22.982378304175704,72.5673944019551,8.0,52.2,9.2,3.2,Safe,7.6
2026-03-10,Jaipur Reservoir,W_JAI,Jaipur,26.947653412180948,75.83185713024362,6.9,32.5,8.9,4.7,Moderate,1.4
2026-03-10,Lucknow Reservoir,W_LUC,Lucknow,26.805916070629763,80.93756415335736,7.4,79.5,6.7,5.0,Unsafe,11.5
2026-03-10,Bhopal Reservoir,W_BHO,Bhopal,23.211702044774977,77.37933649608142,6.8,99.2,5.1,5.7,Moderate,9.0
2026-03-11,Mumbai Reservoir,W_MUM,Mumbai,19.027834045122837,72.87389997948422,7.4,15.7,5.2,7.7,Safe,9.4
2026-03-11,Delhi Reservoir,W_DEL,Delhi,28.697663597987233,77.06298153214081,8.4,42.9,8.1,1.5,Safe,2.1
2026-03-11,Bengaluru Reservoir,W_BEN,Bengaluru,12.922677168126706,77.5585665809999,7.8,76.1,4.5,5.2,Moderate,1.7
2026-03-11,Chennai Reservoir,W_CHE,Chennai,13.115023988595247,80.31686111045917,6.6,10.6,7.2,5.5,Unsafe,1.5
2026-03-11,Kolkata Reservoir,W_KOL,Kolkata,22.61978713352222,88.41165692694584,6.9,88.5,9.4,5.6,Moderate,1.4
2026-03-11,Hyderabad Reservoir,W_HYD,Hyderabad,17.38570870086906,78.44155353168102,7.7,60.0,5.9,3.8,Moderate,7.1
2026-03-11,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.01844251449426,72.57604685552586,8.3,29.9,9.9,1.5,Moderate,7.2
2026-03-11,Jaipur Reservoir,W_JAI,Jaipur,26.946395921367767,75.74978143064254,7.7,13.4,6.9,1.1,Moderate,11.8
2026-03-11,Lucknow Reservoir,W_LUC,Lucknow,26.881768980226752,80.96768312003346,7.0,66.1,6.8,5.0,Safe,14.7
2026-03-11,Bhopal Reservoir,W_BHO,Bhopal,23.2385656777761,77.40674607024162,7.6,77.3,6.8,1.5,Safe,13.7
2026-03-12,Mumbai Reservoir,W_MUM,Mumbai,19.074815491110318,72.90264059547323,6.9,64.5,8.2,3.3,Moderate,7.8
2026-03-12,Delhi Reservoir,W_DEL,Delhi,28.745555111289352,77.09177531611637,6.8,36.8,9.3,4.4,Moderate,1.4
2026-03-12,Bengaluru Reservoir,W_BEN,Bengaluru,12.931402467178936,77.56065880003777,8.1,19.8,9.2,5.5,Moderate,1.2
2026-03-12,Chennai Reservoir,W_CHE,Chennai,13.08595663236612,80.22223552852883,7.7,94.9,5.4,7.6,Moderate,1.1
2026-03-12,Kolkata Reservoir,W_KOL,Kolkata,22.56031978743116,88.33469573251435,7.6,33.1,9.1,2.0,Moderate,11.8
2026-03-12,Hyderabad Reservoir,W_HYD,Hyderabad,17.352506337732837,78.46573797467885,6.9,89.5,6.3,5.7,Unsafe,1.3
2026-03-12,Ahmedabad Reservoir,W_AHM,Ahmedabad,22.987449082077717,72.57367486045,6.7,57.0,6.3,5.0,Safe,7.7
2026-03-12,Jaipur Reservoir,W_JAI,Jaipur,26.93173181191979,75.76260575137191,7.6,31.0,5.4,4.1,Unsafe,14.8
2026-03-12,Lucknow Reservoir,W_LUC,Lucknow,26.875130247165966,80.92157094010827,6.9,88.4,6.9,1.8,Unsafe,14.4
2026-03-12,Bhopal Reservoir,W_BHO,Bhopal,23.296215601734445,77.37428438221603,7.1,71.0,8.9,4.8,Moderate,7.1
2026-03-13,Mumbai Reservoir,W_MUM,Mumbai,19.02972975320919,72.90241087749534,7.3,36.6,4.6,2.2,Safe,10.7
2026-03-13,Delhi Reservoir,W_DEL,Delhi,28.68398987540073,77.09182882461386,7.2,13.4,4.3,5.7,Safe,12.5
2026-03-13,Bengaluru Reservoir,W_BEN,Bengaluru,12.96817174797014,77.55506264204473,6.8,31.6,4.3,1.5,Moderate,14.1
2026-03-13,Chennai Reservoir,W_CHE,Chennai,13.050019311664315,80.26696016214356,8.5,67.7,8.4,4.6,Moderate,3.2
2026-03-13,Kolkata Reservoir,W_KOL,Kolkata,22.54707389430831,88.40119995461433,7.9,61.9,6.6,7.2,Unsafe,7.6
2026-03-13,Hyderabad Reservoir,W_HYD,Hyderabad,17.41534420954283,78.51916595956021,7.8,30.0,8.4,5.5,Moderate,11.7
2026-03-13,Ahmedabad Reservoir,W_AHM,Ahmedabad,22.9849594566105,72.57411794323949,8.5,50.2,5.4,3.5,Safe,13.1
2026-03-13,Jaipur Reservoir,W_JAI,Jaipur,26.91234537461374,75.82841945411907,8.2,67.4,6.5,7.0,Unsafe,5.5
2026-03-13,Lucknow Reservoir,W_LUC,Lucknow,26.842429126034265,80.9785401508642,7.7,77.0,4.7,3.9,Safe,8.6
2026-03-13,Bhopal Reservoir,W_BHO,Bhopal,23.240708865036915,77.36538238253728,6.9,35.6,7.6,6.4,Unsafe,9.4
2026-03-14,Mumbai Reservoir,W_MUM,Mumbai,19.051091777002537,72.83269243753044,7.6,99.7,5.3,6.3,Safe,11.0
2026-03-14,Delhi Reservoir,W_DEL,Delhi,28.718624561332746,77.10881835402876,7.2,22.8,6.7,4.1,Unsafe,12.0
2026-03-14,Bengaluru Reservoir,W_BEN,Bengaluru,12.929853917818104,77.54754543006504,6.9,38.6,4.0,6.4,Safe,13.8
2026-03-14,Chennai Reservoir,W_CHE,Chennai,13.090623946365062,80.2247591088057,7.5,37.3,9.5,4.4,Unsafe,4.7
2026-03-14,Kolkata Reservoir,W_KOL,Kolkata,22.539971270391653,88.41230673550612,8.2,73.0,9.8,6.5,Unsafe,14.2
2026-03-14,Hyderabad Reservoir,W_HYD,Hyderabad,17.369156177322235,78.51350379859099,7.7,46.5,7.2,2.6,Safe,13.4
2026-03-14,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.06922231986448,72.52421272828589,8.1,97.1,6.2,2.3,Safe,8.0
2026-03-14,Jaipur Reservoir,W_JAI,Jaipur,26.87827491229613,75.75557458213503,8.5,69.1,5.9,1.6,Safe,9.8
2026-03-14,Lucknow Reservoir,W_LUC,Lucknow,26.846449872251,80.90685068922717,7.3,29.9,7.6,4.3,Moderate,2.3
2026-03-14,Bhopal Reservoir,W_BHO,Bhopal,23.262348556339525,77.42994627814151,8.2,18.3,6.5,5.6,Safe,12.8
2026-03-15,Mumbai Reservoir,W_MUM,Mumbai,19.1125918668769,72.8560191352745,7.4,76.8,8.2,3.7,Safe,5.0
2026-03-15,Delhi Reservoir,W_DEL,Delhi,28.68813485161856,77.11040639735285,7.9,73.9,6.1,7.7,Unsafe,9.4
2026-03-15,Bengaluru Reservoir,W_BEN,Bengaluru,12.987948376474595,77.61995580673717,7.8,71.2,9.7,6.0,Safe,8.7
2026-03-15,Chennai Reservoir,W_CHE,Chennai,13.122024993690195,80.27976009985514,6.6,65.2,4.3,6.4,Safe,1.4
2026-03-15,Kolkata Reservoir,W_KOL,Kolkata,22.608182303793196,88.34833164284666,6.7,58.7,4.4,4.1,Unsafe,6.8
2026-03-15,Hyderabad Reservoir,W_HYD,Hyderabad,17.4034778292459,78.51953408407536,8.2,42.5,4.3,6.0,Safe,14.5
2026-03-15,Ahmedabad Reservoir,W_AHM,Ahmedabad,22.995067365391144,72.61516049662683,8.1,67.6,7.3,1.8,Safe,7.3
2026-03-15,Jaipur Reservoir,W_JAI,Jaipur,26.88131355260034,75.75451768833403,7.3,39.6,5.6,4.4,Moderate,8.0
2026-03-15,Lucknow Reservoir,W_LUC,Lucknow,26.826728470224275,80.91955500035078,7.9,13.4,9.1,3.1,Moderate,14.4
2026-03-15,Bhopal Reservoir,W_BHO,Bhopal,23.273918142018147,77.42415150211971,8.5,41.8,6.9,1.8,Moderate,11.1
2026-03-16,Mumbai Reservoir,W_MUM,Mumbai,19.02608314073752,72.92769599800258,7.5,72.0,5.3,6.4,Moderate,4.4
2026-03-16,Delhi Reservoir,W_DEL,Delhi,28.658104506505754,77.14859192591271,7.9,31.4,6.6,7.5,Unsafe,10.8
2026-03-16,Bengaluru Reservoir,W_BEN,Bengaluru,12.93380432853689,77.57957697805782,7.1,36.7,6.4,7.5,Moderate,2.7
2026-03-16,Chennai Reservoir,W_CHE,Chennai,13.11556047651536,80.2638932686746,8.4,18.5,6.3,4.2,Safe,2.3
2026-03-16,Kolkata Reservoir,W_KOL,Kolkata,22.54617111708281,88.32865896415205,7.0,63.8,8.3,5.9,Safe,14.5
2026-03-16,Hyderabad Reservoir,W_HYD,Hyderabad,17.398403474964763,78.50050423306416,8.5,20.1,4.5,5.6,Unsafe,2.4
2026-03-16,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.020044424551777,72.61751535656889,7.8,24.1,6.7,5.3,Unsafe,3.5
2026-03-16,Jaipur Reservoir,W_JAI,Jaipur,26.922350566597203,75.74962870936028,7.9,85.6,5.3,6.6,Unsafe,4.6
2026-03-16,Lucknow Reservoir,W_LUC,Lucknow,26.895049168868923,80.93671411980219,6.6,48.2,4.8,7.8,Moderate,12.5
2026-03-16,Bhopal Reservoir,W_BHO,Bhopal,23.213616351106396,77.38139087198572,7.2,82.1,7.8,3.5,Moderate,12.7
2026-03-17,Mumbai Reservoir,W_MUM,Mumbai,19.102187035351797,72.90270228819807,7.3,40.0,6.6,2.7,Safe,11.5
2026-03-17,Delhi Reservoir,W_DEL,Delhi,28.69336798239648,77.095104491192,7.9,92.5,6.3,6.4,Safe,11.0
2026-03-17,Bengaluru Reservoir,W_BEN,Bengaluru,12.990628249420158,77.63317154839187,7.8,55.0,4.9,3.0,Unsafe,10.8
2026-03-17,Chennai Reservoir,W_CHE,Chennai,13.038004774486717,80.26889913597063,8.1,14.5,5.1,3.1,Unsafe,14.2
2026-03-17,Kolkata Reservoir,W_KOL,Kolkata,22.581249239244773,88.34949147203865,7.6,99.9,6.2,2.5,Safe,6.2
2026-03-17,Hyderabad Reservoir,W_HYD,Hyderabad,17.42993530064609,78.4522644754627,7.7,57.5,9.9,1.2,Moderate,11.7
2026-03-17,Ahmedabad Reservoir,W_AHM,Ahmedabad,22.999642390036488,72.61558244726932,7.8,94.2,5.4,2.4,Moderate,5.5
2026-03-17,Jaipur Reservoir,W_JAI,Jaipur,26.93285151126689,75.79086533066464,7.5,51.6,8.4,2.3,Moderate,12.1
2026-03-17,Lucknow Reservoir,W_LUC,Lucknow,26.885393120622442,80.93901172620032,6.9,66.1,4.4,5.6,Moderate,6.9
2026-03-17,Bhopal Reservoir,W_BHO,Bhopal,23.225847185461472,77.37723741081668,7.1,87.8,9.5,3.2,Unsafe,12.6
2026-03-18,Mumbai Reservoir,W_MUM,Mumbai,19.028562674361325,72.87163155482438,7.4,73.1,9.4,5.1,Moderate,10.6
2026-03-18,Delhi Reservoir,W_DEL,Delhi,28.692509615513227,77.10624189784181,7.9,56.0,5.8,5.8,Safe,3.3
2026-03-18,Bengaluru Reservoir,W_BEN,Bengaluru,13.005727180929831,77.56040524891534,6.9,25.3,5.7,4.2,Unsafe,14.5
2026-03-18,Chennai Reservoir,W_CHE,Chennai,13.131949735170927,80.29625627455705,8.3,34.4,9.9,3.2,Unsafe,6.5
2026-03-18,Kolkata Reservoir,W_KOL,Kolkata,22.567594933594723,88.33948005983535,7.2,56.8,8.1,6.4,Moderate,7.0
2026-03-18,Hyderabad Reservoir,W_HYD,Hyderabad,17.36524123540362,78.51087959055157,8.4,78.2,6.2,1.5,Moderate,3.0
2026-03-18,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.02178955378517,72.54648948522153,7.9,75.6,5.7,5.7,Safe,12.6
2026-03-18,Jaipur Reservoir,W_JAI,Jaipur,26.907681684818886,75.80279259681988,7.5,12.5,6.5,1.8,Safe,2.9
2026-03-18,Lucknow Reservoir,W_LUC,Lucknow,26.85782876690867,80.91073655317115,8.0,61.6,9.1,2.3,Unsafe,9.7
2026-03-18,Bhopal Reservoir,W_BHO,Bhopal,23.225518091779712,77.43046386713183,7.9,46.7,9.1,2.3,Moderate,11.0
2026-03-19,Mumbai Reservoir,W_MUM,Mumbai,19.1214085168414,72.88420561798476,7.3,47.8,5.2,6.9,Safe,11.8
2026-03-19,Delhi Reservoir,W_DEL,Delhi,28.688954405654655,77.06705670880054,8.3,17.4,9.9,2.3,Safe,6.6
2026-03-19,Bengaluru Reservoir,W_BEN,Bengaluru,12.959932230599906,77.58256943251506,6.8,85.0,4.6,7.5,Safe,2.9
2026-03-19,Chennai Reservoir,W_CHE,Chennai,13.096304078331247,80.30940452494153,6.6,50.5,7.9,3.1,Moderate,5.1
2026-03-19,Kolkata Reservoir,W_KOL,Kolkata,22.530331697418575,88.34574755575365,7.3,37.2,8.0,5.3,Safe,3.3
2026-03-19,Hyderabad Reservoir,W_HYD,Hyderabad,17.36473187718368,78.43693111480505,7.6,44.1,7.4,4.4,Moderate,4.6
2026-03-19,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.002636774892576,72.59839956131361,7.6,50.0,7.6,6.2,Moderate,14.2
2026-03-19,Jaipur Reservoir,W_JAI,Jaipur,26.86963235491291,75.74386539400341,7.6,99.1,6.9,6.2,Unsafe,7.5
2026-03-19,Lucknow Reservoir,W_LUC,Lucknow,26.81916699243128,80.95831645248006,8.5,55.0,7.9,7.3,Unsafe,7.8
2026-03-19,Bhopal Reservoir,W_BHO,Bhopal,23.239223864669253,77.39322924714678,7.0,56.7,9.3,4.5,Moderate,13.6
2026-03-20,Mumbai Reservoir,W_MUM,Mumbai,19.118128171089733,72.87252794443302,7.8,26.1,7.8,1.2,Moderate,9.4
2026-03-20,Delhi Reservoir,W_DEL,Delhi,28.66542034107213,77.13546215988123,7.2,65.7,5.2,7.2,Unsafe,1.4
2026-03-20,Bengaluru Reservoir,W_BEN,Bengaluru,12.929684340130718,77.56466428515424,8.3,95.8,5.4,5.9,Moderate,13.2
2026-03-20,Chennai Reservoir,W_CHE,Chennai,13.106727000812915,80.26011620848344,8.5,45.4,7.2,1.1,Safe,12.2
2026-03-20,Kolkata Reservoir,W_KOL,Kolkata,22.582451744875854,88.38506480390086,7.5,20.2,8.6,5.3,Safe,14.2
2026-03-20,Hyderabad Reservoir,W_HYD,Hyderabad,17.390161910931376,78.44730774617152,7.6,53.5,4.4,4.3,Moderate,14.2
2026-03-20,Ahmedabad Reservoir,W_AHM,Ahmedabad,22.99951137773948,72.60203610515849,8.3,99.3,6.6,2.6,Unsafe,4.8
2026-03-20,Jaipur Reservoir,W_JAI,Jaipur,26.883380663466866,75.79776458940113,7.5,60.1,8.7,6.5,Moderate,8.8
2026-03-20,Lucknow Reservoir,W_LUC,Lucknow,26.81019952710389,80.991755546989,6.9,13.4,7.1,5.6,Safe,9.6
2026-03-20,Bhopal Reservoir,W_BHO,Bhopal,23.270234548899552,77.40222991774493,7.7,96.3,7.7,3.0,Moderate,3.7
2026-03-21,Mumbai Reservoir,W_MUM,Mumbai,19.117167305883928,72.89901674363435,8.5,55.5,8.2,3.4,Moderate,1.6
2026-03-21,Delhi Reservoir,W_DEL,Delhi,28.748514195188612,77.12479173338821,6.8,41.8,7.4,6.0,Unsafe,14.3
2026-03-21,Bengaluru Reservoir,W_BEN,Bengaluru,12.980070141626138,77.55429232288444,7.7,96.6,6.1,6.0,Unsafe,13.7
2026-03-21,Chennai Reservoir,W_CHE,Chennai,13.098568082932168,80.29801464073171,6.6,12.6,8.2,4.1,Moderate,11.2
2026-03-21,Kolkata Reservoir,W_KOL,Kolkata,22.575780069891753,88.36311114807371,8.0,98.2,8.7,6.6,Unsafe,10.1
2026-03-21,Hyderabad Reservoir,W_HYD,Hyderabad,17.349014123728683,78.51584423006669,8.4,14.2,4.2,7.8,Safe,3.5
2026-03-21,Ahmedabad Reservoir,W_AHM,Ahmedabad,22.999454330506982,72.60184547193842,6.6,20.1,8.8,5.5,Unsafe,13.2
2026-03-21,Jaipur Reservoir,W_JAI,Jaipur,26.91669367209746,75.82670676688639,7.4,27.7,7.6,2.9,Moderate,9.8
2026-03-21,Lucknow Reservoir,W_LUC,Lucknow,26.812297653316385,80.91587978392083,6.9,91.7,8.2,2.6,Safe,1.1
2026-03-21,Bhopal Reservoir,W_BHO,Bhopal,23.260280725103343,77.42317585301387,7.6,87.2,4.0,3.0,Safe,7.6
2026-03-22,Mumbai Reservoir,W_MUM,Mumbai,19.087349947287983,72.88177134033427,7.6,18.3,5.3,5.6,Unsafe,4.6
2026-03-22,Delhi Reservoir,W_DEL,Delhi,28.68030383708091,77.06194062962255,8.4,37.9,7.6,5.1,Moderate,5.3
2026-03-22,Bengaluru Reservoir,W_BEN,Bengaluru,12.94392758142283,77.57590020112683,7.2,89.6,6.2,7.3,Unsafe,1.1
2026-03-22,Chennai Reservoir,W_CHE,Chennai,13.115625342220067,80.29529730466744,6.6,32.8,4.8,6.4,Safe,5.4
2026-03-22,Kolkata Reservoir,W_KOL,Kolkata,22.613157877658292,88.38900220055565,8.4,46.0,9.3,5.7,Safe,13.8
2026-03-22,Hyderabad Reservoir,W_HYD,Hyderabad,17.356810147704916,78.48610920611637,7.8,16.1,5.9,1.0,Safe,4.5
2026-03-22,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.009364015611016,72.5535408774353,8.3,31.0,8.4,2.3,Moderate,12.4
2026-03-22,Jaipur Reservoir,W_JAI,Jaipur,26.921171505181988,75.80248583772476,8.1,49.4,4.4,1.1,Unsafe,1.6
2026-03-22,Lucknow Reservoir,W_LUC,Lucknow,26.865308955992028,80.93289296090542,7.1,46.9,5.1,7.9,Safe,4.4
2026-03-22,Bhopal Reservoir,W_BHO,Bhopal,23.21818113236088,77.45869124304339,7.3,57.3,6.8,4.1,Moderate,4.3
2026-03-23,Mumbai Reservoir,W_MUM,Mumbai,19.09473450141709,72.86448743770386,6.9,11.8,6.8,3.0,Safe,7.5
2026-03-23,Delhi Reservoir,W_DEL,Delhi,28.75044038490368,77.10573225744587,8.4,74.4,8.2,3.0,Safe,11.2
2026-03-23,Bengaluru Reservoir,W_BEN,Bengaluru,12.943294933220379,77.5596772206127,6.6,41.8,6.9,3.5,Unsafe,5.4
2026-03-23,Chennai Reservoir,W_CHE,Chennai,13.086597789961521,80.30717653922338,8.4,86.0,5.4,4.3,Moderate,10.3
2026-03-23,Kolkata Reservoir,W_KOL,Kolkata,22.52502985452708,88.35046095539094,7.8,77.8,9.7,6.3,Unsafe,10.0
2026-03-23,Hyderabad Reservoir,W_HYD,Hyderabad,17.409209416629867,78.51385182684673,6.7,79.1,4.7,5.5,Moderate,12.5
2026-03-23,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.02703977736117,72.60551981305902,7.4,54.7,7.2,2.8,Moderate,2.1
2026-03-23,Jaipur Reservoir,W_JAI,Jaipur,26.95019493267281,75.78861211844541,8.0,61.3,8.8,5.6,Unsafe,8.3
