Date,City,Latitude,Longitude,Crime_Type,Daily_Incidents,Investigation_Status
2025-10-11,Bhopal,23.309186801999516,77.45355401077272,Fraud,16,Open
2025-10-12,Mumbai,19.028864636498476,72.84963525903876,Vandalism,8,Open
2025-10-12,Delhi,28.711957005273113,77.10555495032345,Burglary,17,Under Investigation
2025-10-12,Bengaluru,12.989142006356147,77.5552761959275,Vandalism,19,Under Investigation
2025-10-12,Chennai,13.068463674736378,80.28454905018833,Assault,8,Resolved
2025-10-12,Kolkata,22.57146693316135,88.33775953952305,Burglary,6,Resolved
2025-10-12,Hyderabad,17.354209686796615,78.51978499900991,Vandalism,10,Resolved
2025-10-12,Ahmedabad,23.03860787675985,72.57913974099287,Vandalism,3,Open
2025-10-12,Jaipur,26.86786073053356,75.75953033907453,Assault,0,Open
2025-10-12,Lucknow,26.853842859310557,80.90391936015592,Burglary,9,Open
2025-10-12,Bhopal,23.232216787854153,77.37116015205551,Vandalism,16,Open
2025-10-13,Mumbai,19.07665859015752,72.90632248630632,Fraud,6,Open
2025-10-13,Delhi,28.66429068058278,77.12183378575693,Theft,10,Under Investigation
2025-10-13,Bengaluru,12.960436640311244,77.56703967049279,Vandalism,14,Open
2025-10-13,Chennai,13.118671583918701,80.24419702056228,Vandalism,4,Open
2025-10-13,Kolkata,22.562532868861364,88.3746000521045,Theft,1,Under Investigation
2025-10-13,Hyderabad,17.387963988990432,78.44344080553817,Assault,4,Resolved
2025-10-13,Ahmedabad,23.050042648150285,72.60646760046163,Vandalism,14,Open
2025-10-13,Jaipur,26.957910323959222,75.75899939586716,Assault,5,Resolved
2025-10-13,Lucknow,26.83970821943549,80.96536827746412,Assault,6,Open
2025-10-13,Bhopal,23.25044259704328,77.45185178371358,Theft,14,Resolved
2025-10-14,Mumbai,19.02787543728041,72.88364109343954,Vandalism,3,Resolved
2025-10-14,Delhi,28.66726855847354,77.11162958255852,Burglary,2,Under Investigation
2025-10-14,Bengaluru,13.019082126138018,77.6297368671309,Burglary,2,Under Investigation
2025-10-14,Chennai,13.046064816517852,80.28896879120755,Theft,1,Resolved
2025-10-14,Kolkata,22.586169114073787,88.38096220950914,Assault,17,Open
2025-10-14,Hyderabad,17.402470531042958,78.50293402423021,Vandalism,14,Under Investigation
2025-10-14,Ahmedabad,23.00945262113969,72.58397654826209,Vandalism,15,Open
2025-10-14,Jaipur,26.89904648068224,75.79726791478053,Assault,8,Resolved
2025-10-14,Lucknow,26.84608739571454,80.92804915954761,Vandalism,18,Open
2025-10-14,Bhopal,23.240151571926322,77.3770097912878,Fraud,13,Resolved
2025-10-15,Mumbai,19.125275330313716,72.88712650100507,Burglary,1,Resolved
2025-10-15,Delhi,28.699942951816265,77.12568465444153,Fraud,4,Resolved
2025-10-15,Bengaluru,12.937222530569704,77.58953890235024,Burglary,14,Under Investigation
2025-10-15,Chennai,13.097587931351566,80.23819772167558,Assault,0,Open
2025-10-15,Kolkata,22.618965424265177,88.34878724563053,Burglary,9,Resolved
2025-10-15,Hyderabad,17.366467201859855,78.4743802528255,Theft,7,Open
2025-10-15,Ahmedabad,23.00868030095732,72.61136357890236,Vandalism,6,Open
2025-10-15,Jaipur,26.887028388884413,75.81613910620376,Vandalism,4,Open
2025-10-15,Lucknow,26.850661492647646,80.9581208466212,Vandalism,7,Under Investigation
2025-10-15,Bhopal,23.275266178715086,77.39611705270444,Vandalism,13,Open
2025-10-16,Mumbai,19.0472918126594,72.82922930456341,Theft,2,Under Investigation
2025-10-16,Delhi,28.663999872905176,77.07890416168823,Fraud,13,Resolved
2025-10-16,Bengaluru,13.020201010792944,77.6049943243486,Burglary,18,Resolved
2025-10-16,Chennai,13.101234105801307,80.28144412729999,Fraud,10,Open
2025-10-16,Kolkata,22.572019845164426,88.35057557873915,Assault,15,Open
2025-10-16,Hyderabad,17.345960528149572,78.50726655505729,Theft,1,Resolved
2025-10-16,Ahmedabad,23.024350344078695,72.61841003918977,Vandalism,17,Under Investigation
2025-10-16,Jaipur,26.948559677413467,75.7505568735369,Fraud,6,Resolved
2025-10-16,Lucknow,26.893698877643647,80.92718261271604,Fraud,2,Open
2025-10-16,Bhopal,23.286041748715434,77.37256895298297,Vandalism,15,Open
2025-10-17,Mumbai,19.054956810999805,72.91934606986551,Fraud,0,Under Investigation
2025-10-17,Delhi,28.743079075113602,77.08630027815994,Burglary,19,Under Investigation
2025-10-17,Bengaluru,12.990023830914954,77.59383579095096,Theft,10,Open
2025-10-17,Chennai,13.047256106815682,80.28043921750253,Theft,2,Under Investigation
2025-10-17,Kolkata,22.526055888341368,88.37891074980358,Assault,3,Under Investigation
2025-10-17,Hyderabad,17.414298498810684,78.4906606163639,Vandalism,6,Resolved
2025-10-17,Ahmedabad,22.975083817108892,72.59908762803335,Vandalism,2,Resolved
2025-10-17,Jaipur,26.924793501161368,75.79869830312515,Theft,1,Resolved
2025-10-17,Lucknow,26.850762793577804,80.9008951893792,Vandalism,13,Under Investigation
2025-10-17,Bhopal,23.282552689103934,77.37228792050173,Burglary,18,Open
2025-10-18,Mumbai,19.114777949583317,72.8305728030085,Assault,13,Resolved
2025-10-18,Delhi,28.70732304469217,77.14810233908031,Vandalism,17,Open
2025-10-18,Bengaluru,12.945653212207354,77.57860885132372,Vandalism,17,Under Investigation
2025-10-18,Chennai,13.059301673526466,80.31985261516093,Theft,8,Open
2025-10-18,Kolkata,22.613448474319686,88.32364257353115,Assault,3,Resolved
2025-10-18,Hyderabad,17.408936957956545,78.47033665923739,Burglary,6,Resolved
2025-10-18,Ahmedabad,22.998910471009633,72.57166682623505,Fraud,16,Resolved
2025-10-18,Jaipur,26.946076729135825,75.76569387116155,Burglary,2,Under Investigation
2025-10-18,Lucknow,26.861101191421405,80.92378800679,Fraud,15,Open
2025-10-18,Bhopal,23.253780745669125,77.38243483587655,Vandalism,10,Resolved
2025-10-19,Mumbai,19.09516845604105,72.84383821946301,Assault,0,Under Investigation
2025-10-19,Delhi,28.71523042519377,77.0713427108911,Vandalism,10,Open
2025-10-19,Bengaluru,12.938645373804636,77.6315902943351,Theft,5,Resolved
2025-10-19,Chennai,13.087390658493813,80.31958847282553,Burglary,19,Under Investigation
2025-10-19,Kolkata,22.582125960219223,88.3873709948167,Theft,4,Resolved
2025-10-19,Hyderabad,17.33878931482923,78.45495007683337,Theft,17,Resolved
2025-10-19,Ahmedabad,23.066934199382626,72.60861719429305,Assault,7,Open
2025-10-19,Jaipur,26.94864252731065,75.83359763643406,Fraud,10,Under Investigation
2025-10-19,Lucknow,26.874309987707598,80.94698170919543,Theft,18,Open
2025-10-19,Bhopal,23.248565964532855,77.37239223664787,Vandalism,8,Resolved
2025-10-20,Mumbai,19.092201306766356,72.85365657265945,Theft,1,Resolved
2025-10-20,Delhi,28.66344124902974,77.09079405339723,Assault,2,Open
2025-10-20,Bengaluru,12.953508416403986,77.59127660562487,Vandalism,3,Resolved
2025-10-20,Chennai,13.064308590824783,80.28574833070861,Fraud,14,Under Investigation
2025-10-20,Kolkata,22.57377872230855,88.40254536178841,Vandalism,4,Resolved
2025-10-20,Hyderabad,17.358002978549056,78.48378213368674,Vandalism,9,Under Investigation
2025-10-20,Ahmedabad,23.0658996073532,72.53925188770387,Burglary,2,Under Investigation
2025-10-20,Jaipur,26.88498751591042,75.77143522469646,Vandalism,17,Under Investigation
2025-10-20,Lucknow,26.828605057057345,80.93667068332935,Fraud,4,Under Investigation
2025-10-20,Bhopal,23.21199258549686,77.43062390809885,Burglary,16,Resolved
2025-10-21,Mumbai,19.070485558183222,72.88102639352086,Vandalism,1,Resolved
2025-10-21,Delhi,28.728088147905137,77.13738576967961,Vandalism,3,Open
2025-10-21,Bengaluru,12.994442486432018,77.56841839870368,Assault,7,Resolved
2025-10-21,Chennai,13.115411254300765,80.30439870042284,Vandalism,19,Resolved
2025-10-21,Kolkata,22.57109279641156,88.39860435280747,Fraud,11,Open
2025-10-21,Hyderabad,17.36233233334884,78.51835368374547,Fraud,13,Open
2025-10-21,Ahmedabad,23.067929505544182,72.52815879017389,Assault,16,Open
2025-10-21,Jaipur,26.880590069025917,75.74807467917935,Assault,14,Resolved
2025-10-21,Lucknow,26.807723153662707,80.98690160676662,Vandalism,4,Resolved
2025-10-21,Bhopal,23.222451330399828,77.43364678617186,Vandalism,10,Under Investigation
2025-10-22,Mumbai,19.115917786053323,72.86912558652077,Assault,11,Under Investigation
2025-10-22,Delhi,28.67291672909929,77.13199967774848,Fraud,1,Open
2025-10-22,Bengaluru,12.982450583267974,77.5705795866514,Burglary,14,Open
2025-10-22,Chennai,13.057418703940295,80.26266119862095,Vandalism,12,Open
2025-10-22,Kolkata,22.545903069127156,88.32649833204538,Assault,1,Resolved
2025-10-22,Hyderabad,17.35766706567882,78.51667863056119,Fraud,8,Resolved
2025-10-22,Ahmedabad,23.025337005913055,72.53562736354158,Theft,16,Resolved
2025-10-22,Jaipur,26.95633167818604,75.81211079373622,Burglary,19,Open
2025-10-22,Lucknow,26.814493716281355,80.94866737393278,Theft,19,Open
2025-10-22,Bhopal,23.240437440165103,77.37236454597011,Burglary,16,Under Investigation
2025-10-23,Mumbai,19.03037005534163,72.86654768070461,Burglary,16,Open
2025-10-23,Delhi,28.681086081756646,77.09242397676994,Burglary,15,Under Investigation
2025-10-23,Bengaluru,12.978424069097546,77.61356509244443,Burglary,0,Open
2025-10-23,Chennai,13.07243981775147,80.29802787704816,Burglary,9,Under Investigation
2025-10-23,Kolkata,22.53752380735013,88.3592162163836,Assault,0,Open
2025-10-23,Hyderabad,17.340490292257883,78.49678225281974,Fraud,10,Under Investigation
2025-10-23,Ahmedabad,23.039860771349534,72.57870635437146,Burglary,11,Under Investigation
2025-10-23,Jaipur,26.917586720800973,75.80805848199552,Vandalism,17,Under Investigation
2025-10-23,Lucknow,26.894598904897098,80.96034362595434,Theft,11,Under Investigation
2025-10-23,Bhopal,23.240538801102076,77.46154819965139,Theft,6,Under Investigation
2025-10-24,Mumbai,19.125976616475636,72.84547114056652,Theft,0,Under Investigation
2025-10-24,Delhi,28.700467583066885,77.15172328791498,Burglary,1,Resolved
2025-10-24,Bengaluru,12.981440221148766,77.57757235890335,Vandalism,10,Open
2025-10-24,Chennai,13.042020687869401,80.25261337600814,Theft,19,Open
2025-10-24,Kolkata,22.601097852394208,88.39191267752676,Fraud,2,Resolved
2025-10-24,Hyderabad,17.3746784564576,78.47628510661727,Vandalism,15,Under Investigation
2025-10-24,Ahmedabad,22.998404930091603,72.5981702085042,Vandalism,9,Resolved
2025-10-24,Jaipur,26.874167558365116,75.83622138805285,Vandalism,4,Resolved
2025-10-24,Lucknow,26.83920714040864,80.96908386040316,Assault,3,Under Investigation
2025-10-24,Bhopal,23.21118661698715,77.43249245574859,Vandalism,2,Open
2025-10-25,Mumbai,19.041219459824557,72.87981962458561,Fraud,7,Resolved
2025-10-25,Delhi,28.739950149997345,77.12426480621075,Vandalism,1,Resolved
2025-10-25,Bengaluru,13.008928940056828,77.62796066585497,Assault,3,Under Investigation
2025-10-25,Chennai,13.083883874382945,80.26029235717172,Burglary,14,Open
2025-10-25,Kolkata,22.535989907383932,88.41381333807696,Vandalism,2,Open
2025-10-25,Hyderabad,17.36788317326662,78.46433249035348,Vandalism,11,Resolved
2025-10-25,Ahmedabad,22.99652618868196,72.61972186821265,Assault,10,Open
2025-10-25,Jaipur,26.925694256151495,75.8318537480326,Fraud,17,Open
2025-10-25,Lucknow,26.847249736520418,80.95066274698492,Assault,9,Under Investigation
2025-10-25,Bhopal,23.292628659952165,77.38023725987397,Vandalism,5,Under Investigation
2025-10-26,Mumbai,19.121873997707176,72.87276773138811,Assault,4,Resolved
2025-10-26,Delhi,28.65446967533544,77.1072819367949,Assault,19,Resolved
2025-10-26,Bengaluru,13.01205772123042,77.56788044166998,Assault,18,Resolved
2025-10-26,Chennai,13.102265834926445,80.30861860413117,Assault,6,Resolved
2025-10-26,Kolkata,22.524077501578315,88.3469140711599,Assault,8,Resolved
2025-10-26,Hyderabad,17.425450622185064,78.51344312981456,Fraud,7,Resolved
2025-10-26,Ahmedabad,23.035928491456673,72.54347409806562,Theft,19,Under Investigation
2025-10-26,Jaipur,26.892680494913545,75.74428116213105,Theft,7,Under Investigation
2025-10-26,Lucknow,26.79693225529415,80.95543035749505,Burglary,12,Under Investigation
2025-10-26,Bhopal,23.247984082797228,77.45612369228648,Fraud,5,Open
2025-10-27,Mumbai,19.08368428265815,72.92218292578627,Vandalism,3,Resolved
2025-10-27,Delhi,28.657660025513838,77.07684596612258,Theft,19,Under Investigation
2025-10-27,Bengaluru,12.928774704923828,77.58253202417629,Burglary,8,Open
2025-10-27,Chennai,13.091612881540662,80.30378233208668,Theft,15,Under Investigation
2025-10-27,Kolkata,22.58700855099147,88.37379909925309,Burglary,19,Open
2025-10-27,Hyderabad,17.403029759587074,78.47378561837841,Vandalism,18,Under Investigation
2025-10-27,Ahmedabad,23.070347721904703,72.55865965576348,Vandalism,2,Under Investigation
2025-10-27,Jaipur,26.90728530015547,75.83285919527503,Fraud,14,Under Investigation
2025-10-27,Lucknow,26.85704723174707,80.93506655653958,Burglary,5,Under Investigation
2025-10-27,Bhopal,23.300682987581272,77.40130470555279,Assault,16,Open
2025-10-28,Mumbai,19.115118149327653,72.84166405456504,Fraud,10,Open
2025-10-28,Delhi,28.753997945491957,77.09521353897291,Theft,11,Under Investigation
2025-10-28,Bengaluru,13.012127927706812,77.60372296291435,Theft,19,Open
2025-10-28,Chennai,13.043353891737945,80.23718924458859,Vandalism,8,Under Investigation
2025-10-28,Kolkata,22.5226165057487,88.38203244579172,Theft,9,Under Investigation
2025-10-28,Hyderabad,17.34350159333661,78.52795179014898,Vandalism,17,Resolved
2025-10-28,Ahmedabad,22.97387662063272,72.54583646758576,Vandalism,4,Resolved
2025-10-28,Jaipur,26.949242981646847,75.73735870415318,Burglary,2,Under Investigation
2025-10-28,Lucknow,26.836049735494363,80.94584140820834,Assault,1,Under Investigation
2025-10-28,Bhopal,23.276596657994276,77.37918294734915,Vandalism,10,Open
2025-10-29,Mumbai,19.026897500420002,72.87758751884242,Fraud,18,Under Investigation
2025-10-29,Delhi,28.676577034484296,77.14662149336297,Vandalism,0,Under Investigation
2025-10-29,Bengaluru,12.996608941274479,77.61501934517891,Burglary,9,Resolved
2025-10-29,Chennai,13.128052520255071,80.24912369390934,Fraud,5,Resolved
2025-10-29,Kolkata,22.595960736241512,88.33514334914018,Burglary,17,Under Investigation
2025-10-29,Hyderabad,17.33578007515004,78.494755607572,Assault,5,Resolved
2025-10-29,Ahmedabad,22.985279397301547,72.58493423864333,Fraud,17,Under Investigation
2025-10-29,Jaipur,26.91078679408598,75.75880118134734,Assault,10,Resolved
2025-10-29,Lucknow,26.84676546217563,80.97562925373327,Vandalism,6,Open
2025-10-29,Bhopal,23.256397205975627,77.40121230412936,Fraud,2,Under Investigation
2025-10-30,Mumbai,19.062158775017704,72.87049779909837,Fraud,6,Under Investigation
2025-10-30,Delhi,28.701229404462154,77.0721073875167,Assault,9,Open
2025-10-30,Bengaluru,13.00897377840398,77.63200006580075,Assault,7,Resolved
2025-10-30,Chennai,13.036980149298053,80.23566626134088,Assault,12,Open
2025-10-30,Kolkata,22.53645984844405,88.3191194368758,Assault,8,Open
2025-10-30,Hyderabad,17.338562522411696,78.49672182616061,Assault,19,Under Investigation
2025-10-30,Ahmedabad,22.99343884580923,72.52307305116396,Vandalism,3,Under Investigation
2025-10-30,Jaipur,26.921980552273062,75.74154052315744,Assault,2,Under Investigation
2025-10-30,Lucknow,26.88040362607897,80.95513047123217,Vandalism,12,Open
2025-10-30,Bhopal,23.210800455553276,77.44844434612294,Theft,6,Under Investigation
2025-10-31,Mumbai,19.08842094802471,72.90028671986585,Assault,18,Under Investigation
2025-10-31,Delhi,28.737059824642547,77.15232147945875,Assault,5,Under Investigation
2025-10-31,Bengaluru,12.923918494300425,77.57103037273713,Vandalism,11,Under Investigation
2025-10-31,Chennai,13.067243781918286,80.2236671398122,Vandalism,7,Under Investigation
2025-10-31,Kolkata,22.593657183473546,88.3323384535394,Assault,19,Open
2025-10-31,Hyderabad,17.335853932755715,78.50216641447976,Vandalism,19,Resolved
2025-10-31,Ahmedabad,23.054122402826522,72.54009941076505,Assault,13,Open
2025-10-31,Jaipur,26.950121539365888,75.73876987213455,Theft,14,Open
2025-10-31,Lucknow,26.877031787005386,80.98118703974211,Fraud,2,Under Investigation
2025-10-31,Bhopal,23.25296900894121,77.45764044120453,Assault,6,Resolved
2025-11-01,Mumbai,19.02646049305962,72.83426773468402,Burglary,3,Open
2025-11-01,Delhi,28.69162168239078,77.10043539636713,Burglary,13,Open
2025-11-01,Bengaluru,13.019648505974592,77.54800587579038,Fraud,1,Under Investigation
2025-11-01,Chennai,13.065167051848874,80.25976301009615,Vandalism,16,Resolved
2025-11-01,Kolkata,22.56053291068852,88.41275808576754,Vandalism,14,Resolved
2025-11-01,Hyderabad,17.366477236066522,78.46206021817281,Burglary,5,Under Investigation
2025-11-01,Ahmedabad,23.03500735751462,72.53239250131737,Burglary,8,Under Investigation
2025-11-01,Jaipur,26.87147569243346,75.79867513633396,Theft,11,Under Investigation
2025-11-01,Lucknow,26.83263477830299,80.95660551600103,Fraud,4,Open
2025-11-01,Bhopal,23.266226851995643,77.43445061521393,Burglary,11,Resolved
2025-11-02,Mumbai,19.098415092013656,72.90091421912872,Assault,16,Resolved
2025-11-02,Delhi,28.683131642327314,77.12576303285246,Vandalism,15,Open
2025-11-02,Bengaluru,13.008827945271538,77.63629377678315,Assault,8,Resolved
2025-11-02,Chennai,13.107213288264361,80.22810908783141,Assault,18,Under Investigation
2025-11-02,Kolkata,22.52275490912318,88.39124950464262,Theft,10,Resolved
2025-11-02,Hyderabad,17.34097482615828,78.52063782027658,Vandalism,11,Resolved
2025-11-02,Ahmedabad,23.002779773774698,72.5378130320901,Fraud,3,Resolved
2025-11-02,Jaipur,26.925924706702986,75.79791912683065,Fraud,6,Open
2025-11-02,Lucknow,26.87379499820522,80.91214320535728,Assault,9,Open
2025-11-02,Bhopal,23.295739227844365,77.45749643302645,Burglary,9,Resolved
2025-11-03,Mumbai,19.10498256875179,72.85680775891761,Vandalism,18,Resolved
2025-11-03,Delhi,28.683989440973352,77.07110581588138,Vandalism,10,Open
2025-11-03,Bengaluru,12.970899769111696,77.54570956437519,Theft,4,Resolved
2025-11-03,Chennai,13.090945321213567,80.25759234705512,Fraud,6,Open
2025-11-03,Kolkata,22.596669129691662,88.33505957714706,Vandalism,0,Open
2025-11-03,Hyderabad,17.355536490265862,78.52228421545162,Theft,15,Under Investigation
2025-11-03,Ahmedabad,23.058316712325148,72.58945722918952,Burglary,15,Resolved
2025-11-03,Jaipur,26.9409303061459,75.82995512962142,Vandalism,7,Resolved
2025-11-03,Lucknow,26.866772600594537,80.98962043765675,Fraud,15,Resolved
2025-11-03,Bhopal,23.236011655106484,77.36671919509993,Theft,11,Under Investigation
2025-11-04,Mumbai,19.0476998704287,72.86654189054269,Theft,17,Under Investigation
2025-11-04,Delhi,28.74180905006825,77.07418955249426,Fraud,13,Resolved
2025-11-04,Bengaluru,12.966167481840902,77.57250641336411,Fraud,15,Under Investigation
2025-11-04,Chennai,13.10090773824482,80.23124038814518,Vandalism,12,Under Investigation
2025-11-04,Kolkata,22.563726740793932,88.32592188487986,Vandalism,19,Open
2025-11-04,Hyderabad,17.385244691455334,78.44749063224145,Fraud,7,Open
2025-11-04,Ahmedabad,23.05565135658416,72.58671804602409,Vandalism,19,Open
2025-11-04,Jaipur,26.864224337735546,75.8109565491083,Burglary,18,Under Investigation
2025-11-04,Lucknow,26.802853498510917,80.94345748598873,Fraud,11,Resolved
2025-11-04,Bhopal,23.307805103111964,77.419388115703,Assault,17,Under Investigation
2025-11-05,Mumbai,19.04280002316597,72.87446350973138,Burglary,0,Under Investigation
2025-11-05,Delhi,28.73352367125498,77.08408029264451,Fraud,11,Under Investigation
2025-11-05,Bengaluru,13.020586044705034,77.56804053674715,Burglary,15,Open
2025-11-05,Chennai,13.097525227981865,80.22483496749673,Burglary,7,Under Investigation
2025-11-05,Kolkata,22.55635727801561,88.3608146983403,Vandalism,7,Under Investigation
2025-11-05,Hyderabad,17.370744312957875,78.51310183411806,Theft,13,Resolved
2025-11-05,Ahmedabad,23.003191492865806,72.59879364280236,Burglary,3,Resolved
2025-11-05,Jaipur,26.89732232740823,75.8204447396677,Vandalism,6,Under Investigation
2025-11-05,Lucknow,26.848315995957567,80.97146246023486,Theft,18,Under Investigation
2025-11-05,Bhopal,23.2156084446362,77.45624673384638,Burglary,5,Open
2025-11-06,Mumbai,19.05748004147399,72.89419964449664,Vandalism,11,Under Investigation
2025-11-06,Delhi,28.712962128878623,77.11702074157455,Assault,10,Under Investigation
2025-11-06,Bengaluru,13.015087289253623,77.58751205196903,Theft,16,Open
2025-11-06,Chennai,13.1171080736019,80.22402878078799,Fraud,10,Resolved
2025-11-06,Kolkata,22.58016831794011,88.35120691741393,Burglary,19,Under Investigation
2025-11-06,Hyderabad,17.404882780188057,78.50271244237759,Vandalism,9,Resolved
2025-11-06,Ahmedabad,23.048836842571458,72.56732797767917,Assault,15,Resolved
2025-11-06,Jaipur,26.902601250620826,75.83654839417132,Assault,19,Open
2025-11-06,Lucknow,26.846384680677435,80.9301816748347,Burglary,3,Resolved
2025-11-06,Bhopal,23.309334339377763,77.41602583436514,Burglary,18,Resolved
2025-11-07,Mumbai,19.113765875053495,72.92039657167822,Assault,2,Open
2025-11-07,Delhi,28.70921132173725,77.08276090662768,Assault,19,Under Investigation
2025-11-07,Bengaluru,12.9711015374893,77.64103386404376,Vandalism,8,Resolved
2025-11-07,Chennai,13.078816339918959,80.26313595869172,Burglary,0,Open
2025-11-07,Kolkata,22.608409612273004,88.33601030133184,Vandalism,17,Resolved
2025-11-07,Hyderabad,17.393177156834284,78.48944311219567,Vandalism,6,Under Investigation
2025-11-07,Ahmedabad,23.01877918399199,72.60433083146742,Vandalism,19,Open
2025-11-07,Jaipur,26.88673915462591,75.7424874885953,Assault,18,Under Investigation
2025-11-07,Lucknow,26.83115038483878,80.98615594031303,Fraud,2,Under Investigation
2025-11-07,Bhopal,23.219004235714806,77.37997628455324,Theft,2,Open
2025-11-08,Mumbai,19.106676394043667,72.85992598344204,Theft,0,Resolved
2025-11-08,Delhi,28.75225711186662,77.13246592087225,Burglary,14,Open
2025-11-08,Bengaluru,12.97127724023507,77.56083803765394,Assault,9,Under Investigation
2025-11-08,Chennai,13.060913368077768,80.28419224929188,Burglary,18,Resolved
2025-11-08,Kolkata,22.563415689054818,88.33246954101777,Fraud,18,Open
2025-11-08,Hyderabad,17.403653095209137,78.4436771526724,Burglary,18,Open
2025-11-08,Ahmedabad,23.019116840171094,72.60513926449046,Vandalism,13,Open
2025-11-08,Jaipur,26.953286958319044,75.74038395894333,Fraud,14,Resolved
2025-11-08,Lucknow,26.887020773071374,80.97814408185619,Assault,7,Under Investigation
2025-11-08,Bhopal,23.21765252836302,77.3909977145902,Theft,1,Open
2025-11-09,Mumbai,19.04872730792337,72.9158722195067,Vandalism,12,Resolved
2025-11-09,Delhi,28.67459597914327,77.121216164989,Theft,7,Open
2025-11-09,Bengaluru,13.01280793375649,77.55157285616747,Fraud,8,Resolved
2025-11-09,Chennai,13.118660189387407,80.28958297642176,Assault,15,Under Investigation
2025-11-09,Kolkata,22.531012086899967,88.39658665681316,Theft,6,Resolved
2025-11-09,Hyderabad,17.40640088344073,78.44753384560461,Fraud,19,Resolved
2025-11-09,Ahmedabad,23.061922062965206,72.59129613526665,Assault,6,Under Investigation
2025-11-09,Jaipur,26.907436407757555,75.80093442089196,Burglary,0,Under Investigation
2025-11-09,Lucknow,26.825634477099296,80.92546351247007,Vandalism,19,Under Investigation
2025-11-09,Bhopal,23.28180458118638,77.46057571545529,Assault,15,Resolved
2025-11-10,Mumbai,19.10107579503712,72.86671038558248,Fraud,3,Under Investigation
2025-11-10,Delhi,28.664063511440165,77.10680425973443,Assault,8,Under Investigation
2025-11-10,Bengaluru,12.97156575256151,77.57255712875197,Burglary,16,Under Investigation
2025-11-10,Chennai,13.08294931956036,80.24957900688312,Vandalism,5,Under Investigation
2025-11-10,Kolkata,22.576530040002055,88.37786535850191,Assault,13,Open
2025-11-10,Hyderabad,17.358328250956465,78.51439100825432,Theft,14,Open
2025-11-10,Ahmedabad,22.989771117524736,72.56147886091858,Burglary,15,Under Investigation
2025-11-10,Jaipur,26.865073426123647,75.76926502035217,Fraud,6,Open
2025-11-10,Lucknow,26.80734535664853,80.94924284139591,Fraud,4,Under Investigation
2025-11-10,Bhopal,23.260619594104245,77.45027674618588,Burglary,4,Resolved
2025-11-11,Mumbai,19.075130504791584,72.89997499284668,Vandalism,18,Resolved
2025-11-11,Delhi,28.7274189912191,77.13354913702312,Burglary,5,Open
2025-11-11,Bengaluru,12.98670064274717,77.57995054616894,Fraud,18,Under Investigation
2025-11-11,Chennai,13.13146300368536,80.31013951680312,Assault,8,Open
2025-11-11,Kolkata,22.621176635814358,88.35524904706895,Fraud,14,Open
2025-11-11,Hyderabad,17.384954291767556,78.52877496868089,Theft,7,Open
2025-11-11,Ahmedabad,23.01020751399034,72.56180817974136,Burglary,1,Open
2025-11-11,Jaipur,26.897239147619896,75.80824746436934,Assault,9,Resolved
2025-11-11,Lucknow,26.803079646607873,80.90388641927788,Burglary,2,Under Investigation
2025-11-11,Bhopal,23.211321015493844,77.44332106435576,Theft,15,Open
2025-11-12,Mumbai,19.06013322480873,72.87277767465736,Assault,0,Open
2025-11-12,Delhi,28.693519640829972,77.05867835982463,Fraud,11,Open
2025-11-12,Bengaluru,12.935422548658272,77.56683223578992,Assault,5,Open
2025-11-12,Chennai,13.102275523368947,80.31560867563033,Burglary,12,Open
2025-11-12,Kolkata,22.55925790341758,88.36435008696519,Burglary,15,Under Investigation
2025-11-12,Hyderabad,17.41689041113371,78.47742397818375,Vandalism,18,Open
2025-11-12,Ahmedabad,22.976187947297642,72.59444198848242,Theft,15,Under Investigation
2025-11-12,Jaipur,26.93531511769194,75.77580217487915,Vandalism,17,Under Investigation
2025-11-12,Lucknow,26.86338189368505,80.95986853685852,Theft,17,Under Investigation
2025-11-12,Bhopal,23.27705511029233,77.39675645330043,Theft,18,Under Investigation
2025-11-13,Mumbai,19.09462162847713,72.86102971706961,Vandalism,18,Resolved
2025-11-13,Delhi,28.733833854229967,77.12209027378161,Assault,10,Under Investigation
2025-11-13,Bengaluru,12.942156879785982,77.61512286873155,Vandalism,7,Open
2025-11-13,Chennai,13.034244276337764,80.31268766262582,Theft,1,Open
2025-11-13,Kolkata,22.580374131720667,88.3187505960312,Fraud,14,Resolved
2025-11-13,Hyderabad,17.38672565066109,78.5276774133239,Assault,15,Open
2025-11-13,Ahmedabad,23.000126283683468,72.53661409266938,Fraud,14,Open
2025-11-13,Jaipur,26.92961658524244,75.78397082075966,Assault,12,Open
2025-11-13,Lucknow,26.81770039072477,80.96362097111358,Burglary,4,Open
2025-11-13,Bhopal,23.275564909681663,77.44515164333491,Fraud,19,Resolved
2025-11-14,Mumbai,19.046695263370854,72.86475145260405,Fraud,2,Resolved
2025-11-14,Delhi,28.69965063464476,77.10834258625701,Burglary,19,Under Investigation
2025-11-14,Bengaluru,12.970610679384034,77.60323750822859,Theft,9,Open
2025-11-14,Chennai,13.11486326356683,80.23259830711771,Burglary,9,Open
2025-11-14,Kolkata,22.605279253726106,88.37309712888644,Assault,14,Under Investigation
2025-11-14,Hyderabad,17.40281381295368,78.49488989354028,Theft,9,Under Investigation
2025-11-14,Ahmedabad,22.992607803556027,72.55189201673838,Burglary,6,Open
2025-11-14,Jaipur,26.891135748962,75.81254970815772,Vandalism,13,Under Investigation
